1766777400000,87371.69000000,87481.27000000,87361.53000000,87481.27000000,77.54252000,1766778299999,6779796.14945880,20848,53.30320000,4660402.72953900,0
1766778300000,87481.27000000,87580.29000000,87429.99000000,87501.83000000,93.42682000,1766779199999,8175520.94076520,28326,50.63061000,4430481.09216540,0
1766779200000,87501.83000000,87566.00000000,87399.71000000,87528.20000000,50.48827000,1766780099999,4417042.13883950,29006,23.83899000,2085382.74420720,0
1766780100000,87528.20000000,87641.64000000,87512.60000000,87612.72000000,48.78690000,1766780999999,4273097.45383680,19304,28.74421000,2517712.81029980,0
1766781000000,87612.72000000,87687.01000000,87565.99000000,87687.01000000,76.15054000,1766781899999,6672210.68293030,22021,31.71159000,2778764.81707110,0
1766781900000,87687.01000000,87792.70000000,87565.99000000,87585.77000000,99.61029000,1766782799999,8735809.52481240,35795,48.23040000,4229572.49958210,0
1766782800000,87585.76000000,87697.81000000,87550.37000000,87653.60000000,43.38908000,1766783699999,3802121.81448100,19897,19.45730000,1704885.99639820,0
1766783700000,87653.60000000,87660.00000000,87549.44000000,87579.89000000,103.88261000,1766784599999,9101259.84487130,15041,45.55968000,3991468.17038970,0
1766784600000,87579.89000000,87579.89000000,87472.48000000,87498.12000000,119.86529000,1766785499999,10489951.24095300,18260,55.83055000,4886079.94392980,0
1766785500000,87498.12000000,87550.00000000,87460.57000000,87470.59000000,42.51963000,1766786399999,3720907.73966190,11702,11.34803000,993002.01357760,0
1766786400000,87470.59000000,87592.67000000,87470.58000000,87471.00000000,26.24153000,1766787299999,2297335.02868140,10135,11.64746000,1019675.28923740,0
1766787300000,87471.00000000,87525.90000000,87399.43000000,87434.33000000,89.23858000,1766788199999,7804786.14565310,14179,43.98650000,3846443.96261360,0
1766788200000,87434.33000000,87525.22000000,87321.40000000,87412.50000000,142.35140000,1766789099999,12447976.01185510,24275,55.00637000,4810645.35931800,0
1766789100000,87412.51000000,87550.00000000,87321.40000000,87550.00000000,46.88279000,1766789999999,4099776.68037350,24342,21.30423000,1862903.22262900,0
1766790000000,87549.99000000,87550.09000000,87476.06000000,87487.42000000,31.86566000,1766790899999,2788596.22724030,14931,11.98924000,1049120.22110800,0
1766790900000,87487.41000000,87547.38000000,87451.52000000,87451.52000000,39.95777000,1766791799999,3496087.35954750,12302,8.44231000,738590.30100440,0
1766791800000,87451.53000000,87484.46000000,87340.00000000,87360.00000000,90.77460000,1766792699999,7936433.99417880,16532,52.41585000,4583254.40760340,0
1766792700000,87360.00000000,87405.07000000,87331.85000000,87369.56000000,50.04491000,1766793599999,4371891.52902390,11898,13.26194000,1158619.50978820,0
1766793600000,87369.56000000,87402.00000000,87279.80000000,87321.02000000,115.19193000,1766794499999,10061947.11599820,18533,37.37150000,3264352.58430170,0
1766794500000,87321.01000000,87359.61000000,87253.05000000,87316.65000000,35.72268000,1766795399999,3118813.70412580,13394,19.54764000,1706623.11134100,0
1766795400000,87316.66000000,87392.65000000,87316.65000000,87384.58000000,23.99681000,1766796299999,2096390.46061200,8413,9.50112000,830008.43280330,0
1766796300000,87384.57000000,87414.26000000,87373.61000000,87401.07000000,26.68582000,1766797199999,2332227.83914490,6439,11.80993000,1032144.08947080,0
1766797200000,87401.08000000,87401.08000000,87353.41000000,87394.90000000,36.41811000,1766798099999,3182338.86112090,7974,19.97149000,1745165.38313530,0
1766798100000,87394.90000000,87394.90000000,87333.00000000,87389.76000000,22.34820000,1766798999999,1952576.99584520,8413,9.19585000,803432.13608840,0
1766799000000,87389.76000000,87492.66000000,87389.75000000,87434.98000000,48.68059000,1766799899999,4256469.23493800,8890,36.23227000,3167901.50595270,0
1766799900000,87434.97000000,87475.03000000,87417.77000000,87475.03000000,22.23503000,1766800799999,1944281.13765400,9402,11.01817000,963532.95663870,0
1766800800000,87475.03000000,87492.66000000,87392.64000000,87480.51000000,47.79212000,1766801699999,4179338.07121050,10144,16.38651000,1432941.41525250,0
1766801700000,87480.50000000,87480.51000000,87413.11000000,87442.80000000,37.27241000,1766802599999,3258917.06045160,9280,6.03558000,527725.32093230,0
1766802600000,87442.79000000,87452.13000000,87403.23000000,87452.13000000,38.27715000,1766803499999,3346434.99373580,6103,9.28975000,812250.52422220,0
1766803500000,87452.12000000,87462.33000000,87435.75000000,87446.02000000,46.67552000,1766804399999,4081678.46002550,6104,22.44289000,1962602.97029440,0
1766804400000,87446.01000000,87482.02000000,87387.33000000,87387.34000000,72.15011000,1766805299999,6308565.82630680,10476,24.86577000,2174171.63297840,0
1766805300000,87387.34000000,87426.69000000,87386.97000000,87426.69000000,31.57155000,1766806199999,2759482.06631720,6081,12.05042000,1053229.21421290,0
1766806200000,87426.69000000,87511.73000000,87426.68000000,87504.38000000,38.28880000,1766807099999,3349935.39383570,9426,21.39310000,1871647.57847070,0
1766807100000,87504.39000000,87532.00000000,87501.06000000,87514.22000000,32.04333000,1766807999999,2804520.78509300,5327,14.32922000,1254061.55179250,0
1766808000000,87514.23000000,87516.84000000,87481.54000000,87499.55000000,37.87442000,1766808899999,3313989.97627840,7495,21.06111000,1842827.99260200,0
1766808900000,87499.54000000,87499.55000000,87463.32000000,87463.33000000,17.86327000,1766809799999,1562707.44791290,3770,4.92683000,431015.67282210,0
1766809800000,87463.33000000,87500.00000000,87463.32000000,87500.00000000,23.79235000,1766810699999,2081360.72657760,4182,14.74521000,1289974.81082750,0
1766810700000,87499.99000000,87500.00000000,87470.00000000,87470.19000000,26.50888000,1766811599999,2318969.22364370,4889,7.15026000,625460.04951860,0
1766811600000,87470.19000000,87481.92000000,87446.19000000,87465.30000000,26.01484000,1766812499999,2275537.94340340,6414,9.65679000,844667.32117680,0
1766812500000,87465.30000000,87465.31000000,87447.15000000,87457.97000000,29.45526000,1766813399999,2576029.59170300,4106,10.71805000,937332.61358740,0
1766813400000,87457.96000000,87512.80000000,87457.96000000,87501.69000000,20.26122000,1766814299999,1772558.94803920,5322,11.35273000,993180.24571390,0
1766814300000,87501.68000000,87512.15000000,87492.65000000,87506.00000000,31.48111000,1766815199999,2754711.66345120,6616,12.74455000,1115199.76976330,0
1766815200000,87506.01000000,87566.00000000,87474.95000000,87530.18000000,50.07186000,1766816099999,4382560.60996360,13203,32.69236000,2861400.89827880,0
1766816100000,87530.17000000,87530.18000000,87439.28000000,87475.18000000,27.94797000,1766816999999,2444807.00433970,10241,6.26421000,547929.54392360,0
1766817000000,87475.18000000,87475.19000000,87417.93000000,87457.37000000,49.80860000,1766817899999,4355752.46541590,8976,19.56736000,1711071.97805330,0
1766817900000,87457.36000000,87469.02000000,87440.00000000,87469.02000000,21.08711000,1766818799999,1844213.34013310,6496,10.78137000,942901.51869470,0
1766818800000,87469.02000000,87552.43000000,87469.01000000,87548.11000000,34.28739000,1766819699999,3001086.36373320,8753,23.56406000,2062436.65717170,0
1766819700000,87548.12000000,87702.00000000,87536.36000000,87592.66000000,73.25776000,1766820599999,6418521.11903240,19091,48.75532000,4271103.01680290,0
1766820600000,87592.67000000,87592.67000000,87538.48000000,87548.88000000,28.14604000,1766821499999,2464465.06624750,11196,11.03768000,966472.11295070,0
1766821500000,87548.87000000,87548.88000000,87518.23000000,87539.26000000,17.49545000,1766822399999,1531571.13544070,5584,7.07001000,618917.63240230,0
1766822400000,87539.26000000,87606.10000000,87539.25000000,87559.69000000,31.83168000,1766823299999,2787670.39832430,9841,16.67450000,1460216.34005530,0
1766823300000,87559.69000000,87677.00000000,87559.68000000,87607.46000000,30.91334000,1766824199999,2708746.88441700,11317,19.39515000,1699408.02497020,0
1766824200000,87607.46000000,87639.97000000,87592.66000000,87610.82000000,31.42786000,1766825099999,2753605.70457400,12107,15.85633000,1389294.20361430,0
1766825100000,87610.83000000,87610.83000000,87588.64000000,87593.00000000,19.58709000,1766825999999,1715709.79615300,5925,9.15439000,801859.55847420,0
1766826000000,87593.01000000,87665.62000000,87581.24000000,87655.15000000,80.31872000,1766826899999,7038687.42783300,8611,39.07775000,3424367.86359670,0
1766826900000,87655.15000000,87665.61000000,87533.84000000,87559.95000000,208.94642000,1766827799999,18302921.76316900,17780,51.95451000,4550573.57954000,0
1766827800000,87559.95000000,87643.61000000,87559.95000000,87592.80000000,160.40204000,1766828699999,14050713.20823000,13160,71.64322000,6275512.40011040,0
1766828700000,87592.79000000,87629.50000000,87592.79000000,87618.91000000,29.12378000,1766829599999,2551701.33954310,8496,19.10732000,1674050.51745290,0
1766829600000,87618.90000000,87618.91000000,87543.06000000,87543.06000000,46.18311000,1766830499999,4044917.50855280,12387,19.85812000,1739240.26281860,0
1766830500000,87543.07000000,87627.67000000,87542.81000000,87542.82000000,88.70340000,1766831399999,7769305.43520960,20276,64.14589000,5618319.10538260,0
1766831400000,87542.82000000,87554.89000000,87370.73000000,87446.69000000,103.22143000,1766832299999,9028233.62665320,22846,50.33610000,4402409.67181970,0
1766832300000,87446.69000000,87515.78000000,87428.54000000,87503.01000000,55.01190000,1766833199999,4812216.16614420,11505,34.62828000,3029150.71774430,0
1766833200000,87503.02000000,87532.89000000,87448.27000000,87532.88000000,100.67314000,1766834099999,8808771.00047400,17857,71.51822000,6257627.09172380,0
1766834100000,87532.89000000,87549.97000000,87477.00000000,87492.66000000,38.66908000,1766834999999,3383991.82923040,9631,14.43721000,1263501.16045440,0
1766835000000,87492.67000000,87528.89000000,87478.53000000,87483.94000000,19.68551000,1766835899999,1722489.86758080,9590,8.07517000,706554.35440860,0
1766835900000,87483.94000000,87543.35000000,87442.15000000,87475.98000000,33.05613000,1766836799999,2892091.24953780,11949,15.15579000,1325916.30414930,0
1766836800000,87475.99000000,87497.51000000,87422.41000000,87454.22000000,23.19755000,1766837699999,2029092.98361130,12726,6.71288000,587180.85322010,0
1766837700000,87454.21000000,87489.77000000,87430.02000000,87489.77000000,25.50265000,1766838599999,2230337.31300280,6465,10.71955000,937526.59471820,0
1766838600000,87489.77000000,87515.21000000,87484.36000000,87498.01000000,21.22421000,1766839499999,1856982.44721050,7539,6.81938000,596651.24668390,0
1766839500000,87498.00000000,87507.65000000,87454.60000000,87474.28000000,16.57095000,1766840399999,1449626.25868390,7945,6.24908000,546676.32329560,0
1766840400000,87474.28000000,87474.28000000,87400.93000000,87444.25000000,35.91865000,1766841299999,3140951.16570470,9483,10.16142000,888578.98444440,0
1766841300000,87444.25000000,87453.58000000,87400.00000000,87400.01000000,67.30391000,1766842199999,5884217.80810430,12021,25.44480000,2224655.81094170,0
1766842200000,87400.01000000,87478.37000000,87308.05000000,87469.30000000,66.29974000,1766843099999,5794283.21504480,14404,23.49168000,2053301.56366070,0
1766843100000,87469.30000000,87476.70000000,87452.78000000,87452.78000000,35.20369000,1766843999999,3079155.86670020,5734,10.46948000,915714.02725840,0
1766844000000,87452.79000000,87461.18000000,87390.16000000,87453.81000000,42.98337000,1766844899999,3758118.48629780,13091,12.32970000,1078050.69467400,0
1766844900000,87453.81000000,87459.41000000,87405.09000000,87416.46000000,150.46152000,1766845799999,13154233.03213310,15330,20.63350000,1803815.15624520,0
1766845800000,87416.47000000,87506.67000000,87415.20000000,87506.67000000,69.70918000,1766846699999,6095928.11267170,9521,28.41707000,2485283.93316060,0
1766846700000,87506.67000000,87544.91000000,87506.66000000,87544.90000000,43.27097000,1766847599999,3787491.53797590,9231,20.90851000,1830113.46393240,0
1766847600000,87544.89000000,87551.99000000,87484.71000000,87551.98000000,43.05342000,1766848499999,3768248.22142790,11016,20.73413000,1814696.15424410,0
1766848500000,87551.99000000,87551.99000000,87501.69000000,87535.21000000,30.12630000,1766849399999,2636903.82973200,9757,7.30549000,639418.89500830,0
1766849400000,87535.20000000,87588.00000000,87535.20000000,87588.00000000,35.87752000,1766850299999,3141844.40230370,8306,16.43502000,1439197.25005860,0
1766850300000,87588.00000000,87589.99000000,87540.00000000,87551.25000000,42.68691000,1766851199999,3738389.84911910,11935,10.34318000,905775.09891310,0
1766851200000,87551.26000000,87583.47000000,87500.00000000,87500.01000000,36.64690000,1766852099999,3208403.79673710,11141,8.71305000,762848.15962250,0
1766852100000,87500.01000000,87514.12000000,87442.08000000,87472.55000000,70.88525000,1766852999999,6201183.30781000,11469,44.31623000,3876807.88716710,0
1766853000000,87472.56000000,87566.00000000,87472.56000000,87544.22000000,20.18076000,1766853899999,1766442.43583880,12042,10.30628000,902061.77612760,0
1766853900000,87544.22000000,87544.22000000,87498.41000000,87498.41000000,25.06597000,1766854799999,2193762.67392070,7734,7.42852000,650075.22370980,0
1766854800000,87498.42000000,87516.78000000,87467.33000000,87516.30000000,50.25386000,1766855699999,4397024.29752530,9220,32.44797000,2838981.40074210,0
